email hour length mispelings flags
spam 9.22273171506822 45.2234694788978 5 foreign
attack 10.7691829036921 51.7906903647959 1 urgency
good 15.6749140284956 63.4275022671298 10 isolation
good 3.09156385436654 18.1880067498466 8 isolation
good 21.9662110805511 12.4508677242715 5 isolation
good 19.4444918241352 16.1582587746417 6 foreign
good 9.75712766870856 13.2167275597355 1 foreign
attack 3.47060767561197 17.7615001351776 3 isolation
spam 2.53141041845083 46.099739851721 9 isolation
good 10.0262339841574 31.2112411699369 9 urgency
good 6.87476900406182 16.4351413496781 6 foreign
good 3.2661464586854 77.9517050579879 8 isolation
good 10.9997175000608 30.1956525604428 4 foreign
good 14.8628552947193 13.6929666429516 7 links
spam 8.43022623471916 35.20960132502 4 foreign
spam 20.3213936593384 24.9123677288216 6 links
good 19.3273616675287 4.9086104779952 5 foreign
spam 13.2868505716324 56.6425398471146 4 foreign
attack 23.4001444727182 32.455414503923 10 urgency
attack 21.5704739000648 24.5910041538811 0 links
spam 13.2559179570526 71.029278059407 2 urgency
good 22.8741936944425 6.46330183465176 6 foreign
good 20.4657294061035 67.2838899470118 2 foreign
spam 9.27499313279986 41.0267852158661 6 urgency
good 19.7729560174048 10.977509620295 3 isolation
good 10.5436974931508 39.1897611854205 0 isolation
spam 9.2143468670547 5.46975571406081 7 links
good 14.0516187809408 27.1397854674505 7 isolation
spam 21.8942336887121 60.8262918345184 0 foreign
spam 3.81302672065794 52.9942636327668 9 urgency
good 18.0123435258865 95.0305538455175 0 links
good 12.8785855192691 16.0911610168299 8 links
good 21.5443285871297 31.6511885628093 9 foreign
good 4.81734283827245 15.7324610695405 3 foreign
good 16.3846258465201 35.4526310095443 10 urgency
spam 2.58136742189527 66.2394176244021 10 isolation
spam 20.6665998548269 112.860678405247 5 urgency
good 14.2718675751239 42.4294403884579 6 isolation
good 5.77224478684366 47.260023224345 7 links
good 0.902472233399749 29.0890176880361 2 foreign
spam 6.68374131806195 30.2321527666991 5 foreign
spam 2.94859558157623 47.3441028240996 7 links
spam 20.6766174584627 62.7710328449132 10 isolation
good 1.79165617190301 34.2731804998824 2 links
spam 22.2674474604428 52.9731757437889 6 isolation
spam 13.6144286412746 157.833681376985 4 isolation
good 10.5748807825148 30.133803936791 10 urgency
good 8.7597827129066 2.96581007130295 10 isolation
spam 12.3620610516518 43.2630233228397 0 isolation
spam 19.9421362895519 8.99918521155592 6 links
good 16.4856073781848 9.81423527084964 6 foreign
good 10.5449606850743 26.3572439670926 9 urgency
spam 15.9126198962331 13.3897853284325 7 foreign
spam 14.4193596336991 57.4172431680512 8 foreign
spam 18.5323755070567 32.6646042019662 8 urgency
spam 19.7021409720182 18.0205633737161 7 foreign
good 5.03945156559348 16.1994143440752 9 urgency
good 21.9858099985868 42.9066671942138 7 urgency
good 7.80824605375528 44.9491780086562 8 links
spam 19.4561729226261 49.2905329020347 5 foreign
good 22.4045610688627 5.90197997610161 3 foreign
spam 8.37456505000591 54.9573864755917 6 foreign
good 12.8867505658418 7.11161470182771 8 isolation
spam 6.79933644086123 10.1254407308108 9 isolation
spam 19.845644351095 0.62217511795528 8 links
good 0.262597320601344 32.2236997496529 7 foreign
spam 0.983401542529464 121.296694441395 3 links
spam 21.3174295183271 69.5311704274175 5 urgency
spam 1.61146021820605 22.5870917706224 7 links
spam 19.0163910426199 78.6675244314173 7 urgency
spam 15.4742457568645 29.1016182269329 2 foreign
spam 20.1558824088424 2.27515945982489 6 isolation
good 15.1457259301096 12.4158649197837 6 links
spam 13.3679311852902 44.918896104584 8 links
spam 18.8121551368386 29.1642396210332 1 urgency
spam 7.07859821431339 63.2729659206841 1 isolation
good 14.7118897587061 18.4953828284809 4 isolation
spam 16.4221359193325 0.731280177940095 0 foreign
spam 4.33975233323872 92.2733578253824 3 urgency
spam 15.4652105849236 32.9223072785763 7 foreign
good 19.9075808487833 40.9092021931157 1 foreign
spam 1.39529461786151 43.7181050828395 1 foreign
spam 1.70809767208993 30.766097861993 0 links
attack 5.58772022277117 37.1168349374761 0 links
good 19.5240952838212 53.9436345667509 4 isolation
good 3.24892756529152 56.6076405152218 5 urgency
spam 15.7395885866135 55.7008910310312 10 links
spam 10.8902016766369 66.7984259338333 0 foreign
good 14.1126753520221 24.2748115364071 3 foreign
spam 12.6963508017361 54.2520146689661 8 foreign
spam 0.0319192986935377 27.1542629026256 7 urgency
spam 8.98612748645246 4.73909460166277 8 links
spam 10.4985770266503 98.4818760223616 1 urgency
good 5.13280724175274 97.6110505884233 10 isolation
spam 6.41230085492134 76.2173517815983 6 links
good 20.8438341300935 29.8371568021306 6 isolation
good 15.5187179669738 11.8974634978507 3 isolation
good 8.15072911418974 64.6217494737038 2 foreign
good 8.37984224036336 46.6570339462087 6 foreign
spam 5.93520869873464 36.6213583517187 8 foreign
good 2.75189876742661 41.2958514346171 0 links
spam 20.2196143437177 12.3110485490927 7 links
good 0.953336214646697 16.6930416954758 5 urgency
attack 11.051787301898 19.73995876241 1 urgency
spam 10.8723426740617 44.6003676712941 3 urgency
spam 17.4102107137442 49.9971643067522 0 isolation
good 2.46054135449231 58.5314949514687 10 links
spam 2.15156615898013 36.6044982682236 10 foreign
good 20.7327793110162 5.59963368270145 1 isolation
spam 22.4830101560801 33.0859968719559 10 isolation
good 7.220518078655 5.26335459923182 4 isolation
spam 23.7682587336749 50.4899903495828 6 isolation
good 19.9378811772913 14.5122337557396 1 urgency
spam 15.4034071192145 49.3752048257249 1 urgency
spam 5.43891483172774 49.9137463582695 4 urgency
attack 21.7415306568146 69.253117003459 4 links
spam 6.31391652859747 52.7280612242614 9 urgency
good 22.5944828018546 49.0382143397143 9 foreign
attack 9.55209620855749 12.8731142152912 4 isolation
spam 19.8190124295652 5.55573014628353 7 urgency
spam 20.5105355959386 36.9518629038276 7 isolation
spam 19.9906691908836 13.8472090145375 10 urgency
attack 10.4564276207238 6.98249676153402 0 foreign
spam 3.68326942808926 42.9850279363425 5 isolation
spam 23.7051961105317 32.3809329200698 0 isolation
good 20.2824947498739 127.941781254328 9 foreign
good 17.4768380485475 19.2086686484665 3 isolation
spam 6.19058426655829 25.4877400516139 8 foreign
good 12.567935558036 40.5243441921059 10 isolation
good 20.9713139031082 104.642682911238 9 isolation
spam 4.99478639289737 63.9349798542162 1 urgency
spam 20.1381816901267 82.6913996153132 1 foreign
spam 21.6685872226954 17.6337866690877 2 isolation
good 1.67823431454599 61.1215435252641 9 urgency
attack 2.69749088957906 41.183421893723 6 urgency
spam 2.14642377756536 73.4928363164933 0 links
spam 14.5431612879038 37.1835021114748 7 urgency
spam 9.27770349942148 79.9664579695335 7 links
good 23.681373115629 53.5056038527668 8 links
attack 3.91006079502404 57.7636160378114 3 urgency
attack 5.0758022647351 34.5431986911042 5 foreign
spam 16.4711661469191 24.4520675552614 4 isolation
good 22.9166583158076 99.5149360800805 7 urgency
good 11.629801813513 20.2814275220667 10 urgency
spam 14.6542488131672 9.26933674934448 10 foreign
spam 17.9596780780703 78.5721257734985 4 foreign
spam 16.4566179066896 14.6322395117391 0 links
spam 5.57066217809916 96.7821728522925 9 links
good 5.98604148812592 64.6980232077098 7 isolation
good 11.2447520848364 0.776036753080816 7 urgency
good 12.8199583254755 27.5520126579657 3 isolation
attack 3.90170150622725 65.0929050710354 1 urgency
good 17.0515582691878 110.538547089414 10 foreign
good 19.1964710354805 22.7109961313479 9 urgency
spam 7.78141549229622 19.7825115253245 6 foreign
spam 2.04604589380324 9.41510662140834 7 foreign
spam 18.002508725971 12.8092705077604 8 foreign
spam 13.8050603102893 35.5470138212876 8 urgency
good 12.0810637269169 58.09626716326 2 urgency
attack 8.85290807113051 51.7284423754472 0 links
spam 22.8072717245668 56.9066466821339 10 foreign
good 12.8286988008767 36.4909084965275 3 links
good 13.7701226435602 56.2812282271478 9 foreign
good 12.0219229906797 77.6127842619933 3 foreign
good 10.5184428300709 97.3322450730428 3 links
spam 4.66613267920911 37.4476930161486 1 foreign
good 5.47742648608983 38.8450242836323 5 isolation
spam 17.6478076782078 8.21427221832694 9 links
good 8.2910141274333 5.77434370559025 6 foreign
spam 13.2056484371424 21.4871326426259 6 links
good 12.7094444911927 29.9175121783086 8 links
spam 8.16090668365359 54.8163145463255 4 foreign
spam 5.36821305938065 41.0694742222715 6 isolation
spam 4.11321939714253 5.14645822261377 5 foreign
spam 17.8075038269162 19.2915990589039 2 urgency
spam 0.316849468275905 44.8507448892671 8 links
good 6.85319271683693 26.3324778265231 7 isolation
attack 1.50218401104212 16.5625118732717 4 isolation
spam 5.91344529949129 28.604735305578 8 links
good 1.8309835921973 23.5884199742641 9 isolation
spam 3.60520252212882 115.758146039578 7 urgency
spam 5.4893017038703 11.4241776738599 3 links
good 22.7796545159072 14.5516052735237 5 foreign
good 18.3609080370516 27.0182629124197 8 urgency
spam 11.2757971286774 63.8044557656807 7 links
good 12.6795858442783 70.6902634747313 2 foreign
good 16.9543910734355 8.30944325534929 7 isolation
spam 6.49657173827291 28.7871039271619 6 foreign
spam 16.2058724295348 86.3275168899502 8 urgency
good 7.40267913602293 78.3934294457994 8 links
spam 12.7543936315924 19.6445376749077 4 foreign
good 7.34291718900204 32.1529682360634 2 urgency
spam 2.67483772337437 18.3822309489993 2 links
attack 21.3636997640133 26.6911327363018 0 urgency
good 20.6190647464246 43.0385860002447 2 urgency
good 1.6361695881933 65.3269507204234 3 links
spam 19.9549494311213 105.533030187269 3 isolation
good 11.5979258492589 19.8915112553371 7 links
good 8.93811950460076 3.57686166950486 8 links
spam 16.4798608794808 58.4099400595169 9 links
attack 1.19677684642375 0.818424157077649 5 isolation
spam 22.0542096979916 105.070716675925 4 isolation
good 16.3487002328038 43.1746328108322 7 isolation
good 10.2262164764106 6.89830155921059 7 urgency
good 11.069234630093 4.53338756491892 8 links
attack 4.76939563639462 12.6050713309513 3 isolation
spam 11.0700360070914 11.0165933858949 3 foreign
good 3.45675520040095 22.3212480853391 4 foreign
good 14.4258267302066 50.9839260594322 3 isolation
good 3.03348564729095 41.72936150961 5 foreign
good 15.1994628813118 36.3125880101782 3 urgency
spam 22.4594079684466 35.6272000974174 2 foreign
spam 20.1090026199818 41.6416647013128 0 isolation
spam 18.2071437500417 50.1204907870542 1 foreign
spam 17.1998676527292 56.7675476439829 3 isolation
good 12.8751195576042 59.2462347227125 4 foreign
good 19.0334711652249 137.071291728296 9 urgency
good 14.1962695587426 2.40914402848378 3 isolation
spam 0.455585405230522 117.524586938221 6 isolation
good 16.2699247766286 2.11398762595329 1 foreign
attack 14.6109497956932 15.6127743043521 1 urgency
attack 20.4109019748867 13.6675309175741 3 urgency
good 3.52996973320842 234.016020775131 10 links
spam 18.7893797010183 31.4343876404179 9 links
good 9.58593971282244 22.159841252051 9 urgency
good 1.17644811607897 128.317116792552 1 urgency
good 19.8200144693255 59.2811684677931 5 links
good 14.8571165632457 24.4667923093856 7 links
spam 13.4930866900831 56.6426469742197 7 links
spam 7.00907962583005 19.4837168889388 1 foreign
spam 2.59367897361517 38.1946630184294 2 foreign
good 13.8767087906599 24.97078326421 7 urgency
spam 8.77690982446074 84.8533178839757 5 isolation
good 4.9725624024868 42.0108128686277 1 foreign
spam 22.6907656230032 6.99065259804988 5 links
good 9.52362724207342 34.3285444709083 9 isolation
spam 20.2296820543706 41.3384855386294 2 urgency
